11191	Pennsylvania	30198
11193	Kentucky	33105
11193	Kentucky	33105
11197	New Mexico	31197
11197	New Mexico	31197
11197	New Mexico	31197
11197	New Mexico	31197
11197	New Mexico	31197
11197	New Mexico	31197
11198	Oregon	31198
11198	Oregon	31198
11200	New Mexico	31197
11200	New Mexico	31197
11200	New Mexico	31197
11200	New Mexico	31197
11200	New Mexico	31197
11202	Michigan	31202
11202	Michigan	31202
11203	Wisconsin	30424
11203	Wisconsin	30424
11207	Iowa	31207
11207	Iowa	31207
11209	Washington	31209
11213	Alaska	31213
11213	Alaska	31213
11213	Alaska	31213
11213	Alaska	31213
11213	Alaska	31213
11214	Alaska	31214
11214	Alaska	31214
11218	California	31218
11218	California	31218
11218	California	31218
11218	California	31218
11218	California	31218
11219	Texas	31219
11219	Texas	31219
11219	Texas	31219
11219	Texas	31219
11219	Texas	31219
11219	Texas	31219
11227	Alaska	31227
11227	Alaska	31227
11227	Alaska	31227
11227	Alaska	31227
11227	Alaska	31227
11227	Alaska	31227
11230	Alaska	31230
11233	Wyoming	31233
11233	Wyoming	31233
11234	Alaska	31234
11234	Alaska	31234
11234	Alaska	31234
11234	Alaska	31234
11234	Alaska	31234
11238	Alaska	31238
11241	Alaska	31241
11241	Alaska	31241
11241	Alaska	31241
11241	Alaska	31241
11245	Alaska	31245
11245	Alaska	31245
11245	Alaska	31245
11245	Alaska	31245
11245	Alaska	31245
11246	Alaska	31246
11246	Alaska	31246
11246	Alaska	31246
11246	Alaska	31246
11247	Alaska	31247
11252	Florida	31252
11252	Florida	31252
11252	Florida	31252
11257	California	31257
11257	California	31257
11257	California	31257
11259	Texas	30194
11259	Texas	30194
11259	Texas	30194
11259	Texas	30194
11261	Virginia	31261
11261	Virginia	31261
11261	Virginia	31261
11261	Virginia	31261
11261	Virginia	31261
11267	Ohio	31267
11267	Ohio	31267
11272	Georgia	31272
11272	Georgia	31272
11272	Georgia	31272
11272	Georgia	31272
11272	Georgia	31272
11274	Iowa	31274
11274	Iowa	31274
11278	Virginia	30852
11278	Virginia	30852
11278	Virginia	30852
11278	Virginia	30852
11278	Virginia	30852
11280	Alaska	31280
11280	Alaska	31280
11280	Alaska	31280
11280	Alaska	31280
11280	Alaska	31280
11282	Alabama	31282
11282	Alabama	31282
11283	Kansas	31283
11283	Kansas	31283
11284	Puerto Rico	31284
11288	Illinois	31288
11288	Illinois	31288
11289	Iowa	31289
11289	Iowa	31289
11292	Colorado	30325
11292	Colorado	30325
11295	Michigan	31295
11295	Michigan	31295
11295	Michigan	31295
11295	Michigan	31295
11295	Michigan	31295
11295	Michigan	31295
11297	Ohio	31297
11297	Ohio	31297
11298	Texas	30194
11298	Texas	30194
11298	Texas	30194
11298	Texas	30194
11298	Texas	30194
11298	Texas	30194
11299	Alaska	31299
11303	Wyoming	31303
11303	Wyoming	31303
11308	Alabama	31308
11308	Alabama	31308
11309	Texas	31309
11309	Texas	31309
11315	North Dakota	31315
11315	North Dakota	31315
11317	Alaska	31317
11317	Alaska	31317
11327	Alaska	31327
11327	Alaska	31327
11327	Alaska	31327
11327	Alaska	31327
11331	New York	31331
11331	New York	31331
11331	New York	31331
11331	New York	31331
11335	Texas	31335
11335	Texas	31335
11336	Alaska	31336
11336	Alaska	31336
11337	Minnesota	31337
11337	Minnesota	31337
11337	Minnesota	31337
11337	Minnesota	31337
11337	Minnesota	31337
11339	South Carolina	31339
11341	Alaska	31341
11342	Oregon	31342
11342	Oregon	31342
11342	Oregon	31342
11342	Oregon	31342
11342	Oregon	31342
11344	Arizona	30436
11344	Arizona	30436
11348	New Mexico	31348
11349	Missouri	31349
11349	Missouri	31349
11349	Missouri	31349
11349	Missouri	31349
11353	Alaska	31353
11355	Texas	30194
11358	Georgia	30208
11358	Georgia	30208
11358	Georgia	30208
11358	Georgia	30208
11358	Georgia	30208
11359	Georgia	31359
11359	Georgia	31359
11363	Illinois	31363
11363	Illinois	31363
11367	Alaska	31367
11375	Delaware	31375
11375	Delaware	31375
11376	Illinois	30977
11377	Utah	31377
11377	Utah	31377
11377	Utah	31377
11381	Alaska	30073
11383	Florida	31383
11383	Florida	31383
11384	Idaho	31384
11384	Idaho	31384
11385	California	31385
11385	California	31385
11387	Tennessee	31387
11387	Tennessee	31387
11387	Tennessee	31387
11387	Tennessee	31387
11387	Tennessee	31387
11388	Alaska	30033
11388	Alaska	30033
11389	California	31389
11389	California	31389
11389	California	31389
11390	North Dakota	31390
11390	North Dakota	31390
11390	North Dakota	31390
11390	North Dakota	31390
11390	North Dakota	31390
11391	New York	31391
11391	New York	31391
11391	New York	31391
11391	New York	31391
11391	New York	31391
11392	Alaska	30299
11392	Alaska	30299
11392	Alaska	30299
11394	Florida	31394
11394	Florida	31394
11395	Louisiana	31395
11396	Kentucky	31396
11397	Nebraska	31397
11397	Nebraska	31397
11398	Arizona	30011
11398	Arizona	30011
11398	Arizona	30011
11399	Arizona	31399
11399	Arizona	31399
11401	Alaska	31401
11402	Alaska	31402
11403	Arizona	30011
11404	Alaska	31404
11405	Florida	31405
11405	Florida	31405
11405	Florida	31405
11406	Alaska	31406
11407	Nevada	31407
11407	Nevada	31407
11407	Nevada	31407
11407	Nevada	31407
11407	Nevada	31407
11409	Michigan	31409
11409	Michigan	31409
11410	Alaska	31410
11410	Alaska	31410
11411	Alaska	31411
11411	Alaska	31411
11411	Alaska	31411
11411	Alaska	31411
11411	Alaska	31411
11413	Colorado	30285
11413	Colorado	30285
11413	Colorado	30285
11413	Colorado	30285
11413	Colorado	30285
11413	Colorado	30285
11415	Texas	31335
11416	Montana	31416
11416	Montana	31416
11421	Florida	31421
11421	Florida	31421
11421	Florida	31421
11421	Florida	31421
11423	Iowa	31423
11423	Iowa	31423
11423	Iowa	31423
11423	Iowa	31423
11423	Iowa	31423
11423	Iowa	31423
11423	Iowa	31423
11424	Utah	31424
11424	Utah	31424
11424	Utah	31424
11424	Utah	31424
11424	Utah	31424
11424	Utah	31424
11425	California	31425
11425	California	31425
11427	Minnesota	31427
11427	Minnesota	31427
11429	Louisiana	30476
11430	Texas	31430
11430	Texas	31430
11430	Texas	31430
11430	Texas	31430
11430	Texas	31430
11431	Washington	31431
11432	Michigan	31295
11433	Michigan	31295
11433	Michigan	31295
11434	Oklahoma	31434
11436	Oklahoma	31436
11436	Oklahoma	31436
11439	North Carolina	31439
11439	North Carolina	31439
11440	Arizona	31440
11440	Arizona	31440
11440	Arizona	31440
11440	Arizona	31440
11440	Arizona	31440
11441	Pennsylvania	31441
11441	Pennsylvania	31441
11445	Alaska	31445
11445	Alaska	31445
11445	Alaska	31445
11445	Alaska	31445
11445	Alaska	31445
11447	North Dakota	31447
11447	North Dakota	31447
11447	North Dakota	31447
11447	North Dakota	31447
11447	North Dakota	31447
11448	Iowa	33367
11448	Iowa	33367
11450	Arizona	30466
11450	Arizona	30466
11452	California	31452
11452	California	31452
11453	Texas	31453
11453	Texas	31453
11453	Texas	31453
11454	Florida	31454
11456	Connecticut	31364
11456	Connecticut	31364
11459	Texas	30136
11459	Texas	30136
11459	Texas	30136
11459	Texas	30136
11459	Texas	30136
11463	Alaska	31463
11463	Alaska	31463
11464	Alaska	31464
11467	Wyoming	31467
11467	Wyoming	31467
11467	Wyoming	31467
11467	Wyoming	31467
11467	Wyoming	31467
11467	Wyoming	31467
11468	Nebraska	31468
11468	Nebraska	31468
11470	Washington	31470
11470	Washington	31470
11470	Washington	31470
11470	Washington	31470
11470	Washington	31470
11471	Wisconsin	31471
11471	Wisconsin	31471
11471	Wisconsin	31471
11478	Michigan	31478
11478	Michigan	31478
11479	North Carolina	31479
11479	North Carolina	31479
11479	North Carolina	31479
11481	Florida	31481
11481	Florida	31481
11482	Wyoming	31482
11482	Wyoming	31482
11482	Wyoming	31482
11482	Wyoming	31482
11482	Wyoming	31482
11483	Texas	31483
11484	Alaska	31484
11486	North Carolina	31486
11486	North Carolina	31486
11487	Alaska	30299
11487	Alaska	30299
11487	Alaska	30299
11490	California	31490
11490	California	31490
11490	California	31490
11490	California	31490
11490	California	31490
11491	California	31491
11491	California	31491
11492	Alaska	31492
11492	Alaska	31492
11493	New Hampshire	31493
11493	New Hampshire	31493
11494	Alaska	31494
11495	Texas	31453
11495	Texas	31453
11495	Texas	31453
11495	Texas	31453
11496	Vermont	31496
11496	Vermont	31496
11496	Vermont	31496
11496	Vermont	31496
11496	Vermont	31496
11496	Vermont	31496
11496	Vermont	31496
11501	Alaska	31501
11503	Colorado	31503
11503	Colorado	31503
11503	Colorado	31503
11503	Colorado	31503
11503	Colorado	31503
11504	Florida	30947
11504	Florida	30947
11504	Florida	30947
11504	Florida	30947
11504	Florida	30947
11506	Texas	31506
11506	Texas	31506
11508	Kansas	31508
11508	Kansas	31508
11510	Wisconsin	31510
11510	Wisconsin	31510
11511	Alaska	31511
11511	Alaska	31511
11512	Alaska	31512
11512	Alaska	31512
11512	Alaska	31512
11512	Alaska	31512
11512	Alaska	31512
11513	Alaska	31513
11514	Connecticut	30529
11514	Connecticut	30529
11517	Alaska	31517
11517	Alaska	31517
11522	California	30157
11522	California	30157
11522	California	30157
11523	Indiana	31523
11523	Indiana	31523
11523	Indiana	31523
11523	Indiana	31523
11523	Indiana	31523
11523	Indiana	31523
11523	Indiana	31523
11524	West Virginia	31524
11524	West Virginia	31524
11525	Nevada	31525
11525	Nevada	31525
11525	Nevada	31525
11525	Nevada	31525
11525	Nevada	31525
11526	Kentucky	31526
11526	Kentucky	31526
11527	Alabama	31527
11527	Alabama	31527
11528	Texas	31528
11528	Texas	31528
11531	Arkansas	31531
11531	Arkansas	31531
11531	Arkansas	31531
11531	Arkansas	31531
11535	Alaska	31535
11535	Alaska	31535
11537	New York	31537
11537	New York	31537
11537	New York	31537
11537	New York	31537
11537	New York	31537
11537	New York	31537
11538	Washington	31538
11538	Washington	31538
11540	Texas	30615
11540	Texas	30615
11540	Texas	30615
11540	Texas	30615
11540	Texas	30615
11545	Alaska	31545
11546	Alaska	31546
11547	Nevada	31547
11547	Nevada	31547
11550	Alaska	31550
11551	Wyoming	31551
11551	Wyoming	31551
11553	Kansas	31553
11553	Kansas	31553
11554	California	31554
11554	California	31554
11554	California	31554
11554	California	31554
11554	California	31554
11554	California	31554
11554	California	31554
11555	Alaska	31555
11555	Alaska	31555
11557	Oklahoma	31557
11557	Oklahoma	31557
11557	Oklahoma	31557
11557	Oklahoma	31557
11557	Oklahoma	31557
11558	Illinois	31558
11558	Illinois	31558
11559	Alaska	31559
11559	Alaska	31559
11563	Utah	31563
11563	Utah	31563
11563	Utah	31563
11563	Utah	31563
11563	Utah	31563
11564	Wisconsin	31564
11564	Wisconsin	31564
11566	Iowa	31566
11566	Iowa	31566
11567	Washington	31567
11567	Washington	31567
11577	Pennsylvania	31577
11577	Pennsylvania	31577
11577	Pennsylvania	31577
11577	Pennsylvania	31577
11577	Pennsylvania	31577
11577	Pennsylvania	31577
11582	Texas	31582
11587	Michigan	31587
11587	Michigan	31587
11588	Washington	31588
11588	Washington	31588
11590	Louisiana	30185
11590	Louisiana	30185
11592	Maryland	31592
11592	Maryland	31592
11593	Pennsylvania	31593
11593	Pennsylvania	31593
11597	Texas	31597
11597	Texas	31597
11598	Alabama	31598
11598	Alabama	31598
11601	Nevada	31601
11601	Nevada	31601
11602	Alabama	31602
11602	Alabama	31602
11603	Oregon	31603
11603	Oregon	31603
11606	Alaska	31606
11606	Alaska	31606
11606	Alaska	31606
11609	Minnesota	31609
11609	Minnesota	31609
11609	Minnesota	31609
11609	Minnesota	31609
11609	Minnesota	31609
11609	Minnesota	31609
11612	Indiana	31612
11612	Indiana	31612
11612	Indiana	31612
11612	Indiana	31612
11612	Indiana	31612
11612	Indiana	31612
11613	Wyoming	31613
11613	Wyoming	31613
11615	Massachusetts	31615
11615	Massachusetts	31615
11615	Massachusetts	31615
11615	Massachusetts	31615
11616	Kansas	31616
11616	Kansas	31616
11616	Kansas	31616
11616	Kansas	31616
11616	Kansas	31616
11617	North Carolina	31617
11617	North Carolina	31617
11617	North Carolina	31617
11617	North Carolina	31617
11617	North Carolina	31617
11617	North Carolina	31617
11617	North Carolina	31617
11617	North Carolina	31617
11618	New Jersey	31703
11618	New Jersey	31703
11619	Alaska	31619
11619	Alaska	31619
11624	Florida	31624
11624	Florida	31624
11624	Florida	31624
11627	California	31627
11627	California	31627
11630	Alaska	31517
11630	Alaska	31517
11631	Puerto Rico	31631
11631	Puerto Rico	31631
11631	Puerto Rico	31631
11631	Puerto Rico	31631
11632	Alaska	31632
11633	Texas	31633
11634	Missouri	31634
11634	Missouri	31634
11637	North Dakota	31637
11637	North Dakota	31637
11637	North Dakota	31637
11638	California	31638
11638	California	31638
11638	California	31638
11638	California	31638
11638	California	31638
11638	California	31638
11638	California	31638
11639	Alaska	31639
11641	North Carolina	31641
11641	North Carolina	31641
11642	North Carolina	31642
11642	North Carolina	31642
11643	Alaska	31517
11643	Alaska	31517
11643	Alaska	31517
11645	Wyoming	31645
11645	Wyoming	31645
11645	Wyoming	31645
11645	Wyoming	31645
11645	Wyoming	31645
11646	Washington	31646
11648	Montana	31648
11648	Montana	31648
11649	California	31638
11649	California	31638
11650	Minnesota	31650
11650	Minnesota	31650
11652	Colorado	30189
11652	Colorado	30189
11652	Colorado	30189
11652	Colorado	30189
11652	Colorado	30189
11656	Maryland	31656
11656	Maryland	31656
11657	Oklahoma	31657
11657	Oklahoma	31657
11659	Ohio	31659
11659	Ohio	31659
11662	Illinois	31662
11662	Illinois	31662
11663	Nebraska	31663
11663	Nebraska	31663
11663	Nebraska	31663
11663	Nebraska	31663
11663	Nebraska	31663
11664	Wyoming	31233
11664	Wyoming	31233
11667	Minnesota	31667
11668	Ohio	31267
11669	Kentucky	31669
11669	Kentucky	31669
11669	Kentucky	31669
11669	Kentucky	31669
11669	Kentucky	31669
11673	Arizona	31673
11673	Arizona	31673
11674	Alaska	31674
11675	New York	31672
11677	Utah	31677
11677	Utah	31677
11677	Utah	31677
11684	Pennsylvania	31684
11684	Pennsylvania	31684
11684	Pennsylvania	31684
11684	Pennsylvania	31684
11686	Florida	31686
11686	Florida	31686
11686	Florida	31686
11686	Florida	31686
11687	Florida	31687
11687	Florida	31687
11688	Florida	31688
11689	Florida	31689
11689	Florida	31689
11689	Florida	31689
11689	Florida	31689
11689	Florida	31689
11689	Florida	31689
11690	Florida	31690
11690	Florida	31690
11690	Florida	31690
11690	Florida	31690
11690	Florida	31690
11690	Florida	31690
11693	Wisconsin	31693
11693	Wisconsin	31693
11695	Arizona	31695
11695	Arizona	31695
11696	Alaska	31696
11697	Florida	32467
11697	Florida	32467
11697	Florida	32467
11697	Florida	32467
11697	Florida	32467
11697	Florida	32467
11699	South Carolina	31699
11699	South Carolina	31699
11702	Alaska	31702
11702	Alaska	31702
11703	New York	31703
11704	Kansas	31704
11704	Kansas	31704
11706	Nevada	31706
11706	Nevada	31706
11708	Alaska	31708
11708	Alaska	31708
11709	Massachusetts	31709
11709	Massachusetts	31709
11711	New Mexico	31711
11711	New Mexico	31711
11713	Iowa	31713
11713	Iowa	31713
11714	Florida	31714
11714	Florida	31714
11719	Colorado	31719
11719	Colorado	31719
11719	Colorado	31719
11720	Alaska	31720
11721	Michigan	31721
11721	Michigan	31721
11721	Michigan	31721
11721	Michigan	31721
11721	Michigan	31721
11723	California	31723
11723	California	31723
11725	Iowa	31725
11725	Iowa	31725
11726	Kansas	31726
11726	Kansas	31726
11726	Kansas	31726
11726	Kansas	31726
11726	Kansas	31726
11728	New York	31728
11728	New York	31728
11728	New York	31728
11732	Florida	31732
11732	Florida	31732
11732	Florida	31732
11732	Florida	31732
11732	Florida	31732
11733	Florida	31733
11733	Florida	31733
11733	Florida	31733
11734	Alaska	31734
11735	California	31735
11735	California	31735
11735	California	31735
11735	California	31735
11735	California	31735
11736	Alaska	30070
11737	Alaska	36441
11738	Alaska	31738
11739	Alaska	31739
11740	Alaska	31740
11740	Alaska	31740
11740	Alaska	31740
11740	Alaska	31740
11740	Alaska	31740
11741	Alaska	31741
11741	Alaska	31741
11742	Kentucky	31742
11742	Kentucky	31742
11742	Kentucky	31742
11742	Kentucky	31742
11743	Alaska	31743
11744	Alaska	31744
11745	Illinois	31745
11747	Alaska	31747
11748	Alaska	31748
11749	Alaska	31749
11750	Alaska	31750
11751	Alaska	31751
11754	Montana	31754
11755	Alaska	31755
11756	Alaska	31756
11757	Alaska	31757
11758	Alaska	31758
11762	Washington	31646
11762	Washington	31646
11764	New York	31764
11764	New York	31764
11764	New York	31764
11764	New York	31764
11766	Minnesota	31766
11766	Minnesota	31766
11768	Alaska	31768
11769	Virginia	31769
11769	Virginia	31769
11773	Maine	31773
11773	Maine	31773
11775	South Dakota	31775
11775	South Dakota	31775
11776	Oklahoma	31776
11776	Oklahoma	31776
11777	Kansas	31777
11777	Kansas	31777
11778	Arkansas	31778
11780	Texas	31780
11780	Texas	31780
11782	Colorado	31782
11784	Colorado	30325
11784	Colorado	30325
11784	Colorado	30325
11784	Colorado	30325
11784	Colorado	30325
11784	Colorado	30325
11785	Kentucky	31785
11785	Kentucky	31785
11786	Alaska	31722
11786	Alaska	31722
11789	Texas	30194
11789	Texas	30194
11789	Texas	30194
11789	Texas	30194
11790	Georgia	30397
11794	California	30297
11794	California	30297
11797	Alaska	31797
11800	Texas	31800
11800	Texas	31800
11801	California	31801
11803	Arizona	31803
11803	Arizona	31803
11803	Arizona	31803
11803	Arizona	31803
11803	Arizona	31803
11804	Washington	31804
11804	Washington	31804
11804	Washington	31804
11804	Washington	31804
11804	Washington	31804
11805	Louisiana	31805
11810	Montana	31810
11810	Montana	31810
11810	Montana	31810
11810	Montana	31810
11810	Montana	31810
11811	Oregon	31811
11812	California	31812
11812	California	31812
11813	Alaska	31813
11813	Alaska	31813
11814	Montana	31814
11815	Idaho	31815
11818	California	31818
11819	Alaska	31819
11820	Alaska	31820
11821	Alaska	31821
11822	Alaska	30073
11823	Indiana	31823
11823	Indiana	31823
11823	Indiana	31823
11823	Indiana	31823
11824	Texas	30194
11824	Texas	30194
11824	Texas	30194
11825	Alaska	31825
11825	Alaska	31825
11825	Alaska	31825
11825	Alaska	31825
11825	Alaska	31825
11825	Alaska	31825
11826	Texas	30194
11826	Texas	30194
11827	Florida	32467
11827	Florida	32467
11828	Alaska	31828
11828	Alaska	31828
11830	Indiana	31830
11830	Indiana	31830
11831	Iowa	31831
11833	Alaska	31833
11833	Alaska	31833
11833	Alaska	31833
11833	Alaska	31833
11833	Alaska	31833
11834	Arkansas	31834
11834	Arkansas	31834
11834	Arkansas	31834
11836	Georgia	31836
11836	Georgia	31836
11837	Georgia	31837
11837	Georgia	31837
11838	Georgia	30397
11840	Alabama	31840
11840	Alabama	31840
11842	Maryland	31842
11844	Alaska	31844
11844	Alaska	31844
11844	Alaska	31844
11845	Alaska	31845
11845	Alaska	31845
11855	Alaska	31855
11856	Kansas	31856
11856	Kansas	31856
11858	Illinois	31858
11858	Illinois	31858
11859	Alaska	31859
11859	Alaska	31859
11862	Massachusetts	31862
11862	Massachusetts	31862
11865	Wyoming	31865
11865	Wyoming	31865
11867	Kansas	31867
11867	Kansas	31867
11867	Kansas	31867
11869	Arizona	30463
11869	Arizona	30463
11870	Tennessee	31870
11871	South Carolina	31871
11871	South Carolina	31871
11871	South Carolina	31871
11871	South Carolina	31871
11871	South Carolina	31871
11873	Alaska	31873
11875	Massachusetts	31875
11875	Massachusetts	31875
11879	Montana	31879
11879	Montana	31879
11880	Michigan	31880
11880	Michigan	31880
11883	Delaware	31883
11883	Delaware	31883
11883	Delaware	31883
11883	Delaware	31883
11883	Delaware	31883
11884	Washington	31884
11884	Washington	31884
11885	Alaska	31885
11893	Wyoming	31893
11893	Wyoming	31893
11893	Wyoming	31893
11893	Wyoming	31893
11893	Wyoming	31893
11894	Indiana	31894
11894	Indiana	31894
11895	Montana	31895
11895	Montana	31895
11896	Alaska	31896
11898	North Dakota	31898
11898	North Dakota	31898
11899	New York	31899
11899	New York	31899
11904	South Carolina	31904
11904	South Carolina	31904
11905	Texas	31905
11905	Texas	31905
11908	Montana	31908
11908	Montana	31908
11908	Montana	31908
11921	Colorado	31921
11921	Colorado	31921
11924	Alaska	31924
11924	Alaska	31924
11929	Kansas	31929
11929	Kansas	31929
11931	Mississippi	31931
11931	Mississippi	31931
11931	Mississippi	31931
11931	Mississippi	31931
11931	Mississippi	31931
11937	Alaska	31937
11938	Michigan	31938
11938	Michigan	31938
11939	Texas	31939
11939	Texas	31939
11941	Alaska	31941
11941	Alaska	31941
11942	Kentucky	31942
11946	Alaska	30003
11946	Alaska	30003
11947	South Carolina	31871
11947	South Carolina	31871
11952	Alaska	31952
11952	Alaska	31952
11952	Alaska	31952
11952	Alaska	31952
11952	Alaska	31952
11953	Florida	31953
11953	Florida	31953
11959	Oregon	31959
11959	Oregon	31959
11961	Connecticut	31961
11961	Connecticut	31961
11971	Texas	31971
11971	Texas	31971
11973	Mississippi	31973
11973	Mississippi	31973
11974	Minnesota	31974
11974	Minnesota	31974
11974	Minnesota	31974
11974	Minnesota	31974
11974	Minnesota	31974
11974	Minnesota	31974
11974	Minnesota	31974
11975	Ohio	31975
11975	Ohio	31975
11977	Wisconsin	31977
11977	Wisconsin	31977
11977	Wisconsin	31977
11977	Wisconsin	31977
11977	Wisconsin	31977
11978	South Carolina	31978
11978	South Carolina	31978
11978	South Carolina	31978
11979	Washington	31979
11979	Washington	31979
11980	Nebraska	31980
11980	Nebraska	31980
11982	Texas	31982
11982	Texas	31982
11986	Michigan	31986
11986	Michigan	31986
11986	Michigan	31986
11992	North Carolina	31992
11992	North Carolina	31992
11994	Indiana	31994
11994	Indiana	31994
11994	Indiana	31994
11995	North Carolina	31995
11995	North Carolina	31995
11996	South Carolina	31871
11996	South Carolina	31871
11996	South Carolina	31871
11997	Alaska	31997
11997	Alaska	31997
11999	Texas	30194
12003	Montana	31895
12003	Montana	31895
12003	Montana	31895
12003	Montana	31895
12003	Montana	31895
12007	Mississippi	30894
12007	Mississippi	30894
12007	Mississippi	30894
12007	Mississippi	30894
12008	Texas	32008
12012	Colorado	32012
12012	Colorado	32012
12012	Colorado	32012
12012	Colorado	32012
12012	Colorado	32012
12016	U.S. Pacific Trust Territories and Possessions	32016
12018	New Mexico	32018
12018	New Mexico	32018
12021	Indiana	32021
12021	Indiana	32021
12024	Oklahoma	32024
12024	Oklahoma	32024
12024	Oklahoma	32024
12027	Virginia	32027
12027	Virginia	32027
12028	Georgia	32028
12028	Georgia	32028
12029	New York	32029
12031	Texas	32031
12032	Missouri	32032
12039	Mississippi	32039
12039	Mississippi	32039
12039	Mississippi	32039
12039	Mississippi	32039
12039	Mississippi	32039
12039	Mississippi	32039
12039	Mississippi	32039
12039	Mississippi	32039
12040	North Dakota	32037
12040	North Dakota	32037
12040	North Dakota	32037
12040	North Dakota	32037
12040	North Dakota	32037
12041	Colorado	32041
12041	Colorado	32041
12054	Arizona	30466
12054	Arizona	30466
12054	Arizona	30466
12054	Arizona	30466
12054	Arizona	30466
12054	Arizona	30466
12054	Arizona	30466
12054	Arizona	30466
12055	Indiana	30977
12055	Indiana	30977
12055	Indiana	30977
12055	Indiana	30977
12055	Indiana	30977
12058	Alabama	32058
12061	Arizona	32061
12062	California	32062
12062	California	32062
12068	Ohio	32068
12068	Ohio	32068
12068	Ohio	32068
12068	Ohio	32068
12068	Ohio	32068
12070	Pennsylvania	32070
12070	Pennsylvania	32070
12070	Pennsylvania	32070
12070	Pennsylvania	32070
12070	Pennsylvania	32070
12074	Alaska	32074
12076	Alaska	32076
12078	Mississippi	34109
12078	Mississippi	34109
12079	Alaska	32079
12083	Texas	32083
12084	Alaska	32084
12085	Texas	30582
12086	Alaska	32086
12087	Alaska	32087
12087	Alaska	32087
12088	Alaska	32088
12092	Hawaii	32092
12092	Hawaii	32092
12094	Colorado	34699
12094	Colorado	34699
12098	Alaska	32098
12098	Alaska	32098
12103	Oregon	32103
12103	Oregon	32103
12106	Mississippi	32106
12106	Mississippi	32106
12108	Connecticut	30529
12108	Connecticut	30529
12110	North Carolina	32110
12110	North Carolina	32110
12119	Maryland	32119
12119	Maryland	32119
12122	Alaska	32122
12124	South Carolina	32124
12124	South Carolina	32124
12127	California	32575
12127	California	32575
12128	Kansas	32128
12128	Kansas	32128
12128	Kansas	32128
12129	Minnesota	32129
12129	Minnesota	32129
12129	Minnesota	32129
12130	New Hampshire	32130
12130	New Hampshire	32130
12131	Utah	32131
12131	Utah	32131
12132	Arizona	32132
12132	Arizona	32132
12134	Hawaii	32134
12134	Hawaii	32134
12134	Hawaii	32134
12134	Hawaii	32134
12134	Hawaii	32134
12134	Hawaii	32134
12136	Oregon	32136
12136	Oregon	32136
12136	Oregon	32136
12136	Oregon	32136
12136	Oregon	32136
12136	Oregon	32136
12140	Arkansas	30838
12141	Alaska	32141
12146	Hawaii	32492
12147	Mississippi	32448
12147	Mississippi	32448
12149	North Carolina	32149
12149	North Carolina	32149
12153	West Virginia	32153
12153	West Virginia	32153
12154	California	32154
12154	California	32154
12155	Michigan	32155
12156	Montana	32156
12156	Montana	32156
12156	Montana	32156
12156	Montana	32156
12156	Montana	32156
12157	Arizona	32157
12163	New Mexico	30266
12163	New Mexico	30266
12163	New Mexico	30266
12163	New Mexico	30266
12163	New Mexico	30266
12165	Alaska	32165
12166	California	32166
12166	California	32166
12166	California	32166
12168	North Carolina	32168
12168	North Carolina	32168
12171	Alaska	32171
12171	Alaska	32171
12171	Alaska	32171
12171	Alaska	32171
12171	Alaska	32171
12173	Hawaii	32134
12173	Hawaii	32134
12173	Hawaii	32134
12173	Hawaii	32134
12173	Hawaii	32134
12174	Hawaii	32174
12174	Hawaii	32174
12175	Alaska	31402
12175	Alaska	31402
12175	Alaska	31402
12177	New Mexico	32177
12177	New Mexico	32177
12177	New Mexico	32177
12177	New Mexico	32177
12177	New Mexico	32177
12183	Alaska	32183
12184	Alaska	30009
12184	Alaska	30009
12184	Alaska	30009
12184	Alaska	30009
12184	Alaska	30009
12185	South Dakota	32185
12185	South Dakota	32185
12187	Kentucky	32187
12187	Kentucky	32187
12187	Kentucky	32187
12190	Arkansas	32190
12190	Arkansas	32190
12191	Texas	31453
12191	Texas	31453
12195	Alaska	32195
12195	Alaska	32195
12197	New York	31703
12197	New York	31703
12198	Iowa	32198
12198	Iowa	32198
12199	Hawaii	32172
12199	Hawaii	32172
12200	Washington	32200
12206	Texas	32206
12206	Texas	32206
12206	Texas	32206
12206	Texas	32206
12206	Texas	32206
12207	Arkansas	32207
12207	Arkansas	32207
12211	Nevada	32211
12211	Nevada	32211
12212	Nebraska	32212
12212	Nebraska	32212
12214	Alaska	32214
12214	Alaska	32214
12215	Virginia	32215
12215	Virginia	32215
12216	Florida	32216
12216	Florida	32216
12216	Florida	32216
12217	Alabama	30255
12217	Alabama	30255
12220	Nevada	32220
12220	Nevada	32220
12220	Nevada	32220
12220	Nevada	32220
12220	Nevada	32220
12222	New York	32222
12222	New York	32222
12222	New York	32222
12223	West Virginia	32223
12223	West Virginia	32223
12223	West Virginia	32223
12223	West Virginia	32223
12223	West Virginia	32223
12225	Alabama	30255
12226	Puerto Rico	32226
12226	Puerto Rico	32226
12226	Puerto Rico	32226
12226	Puerto Rico	32226
12226	Puerto Rico	32226
12226	Puerto Rico	32226
12226	Puerto Rico	32226
12228	Indiana	32228
12228	Indiana	32228
12228	Indiana	32228
12228	Indiana	32228
12232	Maine	32232
12232	Maine	32232
12233	Louisiana	32233
12233	Louisiana	32233
12235	Alaska	32235
12235	Alaska	32235
12236	Kansas	32236
12236	Kansas	32236
12236	Kansas	32236
12236	Kansas	32236
12236	Kansas	32236
12243	Kentucky	32187
12244	Connecticut	32244
12244	Connecticut	32244
12244	Connecticut	32244
