county,id,sh_usfr_within_50miles,sh_usfr_within_100miles,sh_usfr_within_500miles
29211,1587,0.56,0.69,0.89
29213,1588,0.45,0.51,0.8
29215,1589,0.52,0.65,0.85
29217,1590,0.56,0.7,0.87
29219,1591,0.64,0.73,0.87
29221,1592,0.68,0.8,0.92
29223,1593,0.59,0.68,0.9
29225,1594,0.61,0.67,0.85
29227,1595,0.58,0.72,0.89
29229,1596,0.63,0.69,0.87
29510,1597,0.62,0.64,0.83
30001,1598,0.24,0.36,0.75
30003,1599,0.43,0.67,0.84
30005,1600,0.39,0.52,0.83
30007,1601,0.24,0.47,0.69
30009,1602,0.22,0.43,0.65
30011,1603,0.16,0.36,0.71
30013,1604,0.38,0.43,0.65
30015,1605,0.19,0.5,0.76
30017,1606,0.37,0.44,0.76
30019,1607,0.35,0.42,0.73
30021,1608,0.36,0.41,0.71
30023,1609,0.46,0.58,0.79
30025,1610,0.33,0.44,0.76
30027,1611,0.32,0.48,0.73
30029,1612,0.41,0.46,0.65
30031,1613,0.28,0.3,0.54
30033,1614,0.24,0.42,0.78
30035,1615,0.51,0.57,0.83
30037,1616,0.15,0.4,0.64
30039,1617,0.29,0.37,0.63
30041,1618,0.35,0.44,0.76
30043,1619,0.18,0.47,0.7
30045,1620,0.17,0.42,0.75
30047,1621,0.49,0.54,0.76
30049,1622,0.35,0.47,0.7
30051,1623,0.29,0.42,0.7
30053,1624,0.32,0.43,0.65
30055,1625,0.31,0.49,0.8
30057,1626,0.28,0.32,0.53
30059,1627,0.24,0.47,0.7
30061,1628,0.19,0.42,0.66
30063,1629,0.34,0.43,0.67
30065,1630,0.39,0.45,0.66
30067,1631,0.36,0.38,0.59
30069,1632,0.28,0.46,0.74
30071,1633,0.37,0.42,0.77
30073,1634,0.38,0.52,0.77
30075,1635,0.24,0.44,0.77
30077,1636,0.35,0.49,0.72
30079,1637,0.3,0.35,0.68
30081,1638,0.26,0.4,0.64
30083,1639,0.36,0.41,0.67
30085,1640,0.46,0.52,0.77
30087,1641,0.29,0.56,0.79
30089,1642,0.24,0.41,0.65
30091,1643,0.35,0.41,0.67
30093,1644,0.47,0.6,0.79
30095,1645,0.23,0.49,0.7
30097,1646,0.28,0.44,0.66
30099,1647,0.28,0.51,0.75
30101,1648,0.28,0.42,0.68
30103,1649,0.17,0.42,0.73
30105,1650,0.33,0.43,0.74
30107,1651,0.24,0.5,0.7
30109,1652,0.31,0.4,0.73
30111,1653,0.43,0.48,0.72
31001,1654,0.49,0.62,0.85
31003,1655,0.51,0.59,0.88
31005,1656,0.27,0.42,0.84
31007,1657,0.37,0.47,0.76
31009,1658,0.24,0.46,0.84
31011,1659,0.49,0.69,0.89
31013,1660,0.48,0.51,0.8
31015,1661,0.4,0.52,0.88
31017,1662,0.33,0.45,0.85
31019,1663,0.46,0.53,0.86
31021,1664,0.57,0.72,0.87
31023,1665,0.59,0.75,0.88
31025,1666,0.63,0.68,0.84
31027,1667,0.45,0.61,0.89
31029,1668,0.39,0.48,0.84
31031,1669,0.31,0.39,0.82
31033,1670,0.36,0.45,0.76
31035,1671,0.48,0.65,0.85
31037,1672,0.5,0.69,0.83
31039,1673,0.52,0.74,0.88
31041,1674,0.35,0.55,0.85
31043,1675,0.6,0.68,0.81
31045,1676,0.28,0.36,0.77
31047,1677,0.48,0.57,0.82
31049,1678,0.34,0.42,0.8
31051,1679,0.52,0.66,0.86
31053,1680,0.56,0.68,0.84
31055,1681,0.6,0.63,0.8
31057,1682,0.38,0.49,0.84
31059,1683,0.43,0.72,0.87
31061,1684,0.51,0.6,0.87
31063,1685,0.35,0.47,0.86
31065,1686,0.41,0.57,0.87
31067,1687,0.62,0.72,0.87
31069,1688,0.27,0.4,0.74
31071,1689,0.34,0.58,0.88
31073,1690,0.46,0.54,0.85
31075,1691,0.17,0.38,0.82
31077,1692,0.46,0.64,0.9
31079,1693,0.53,0.64,0.83
31081,1694,0.47,0.66,0.87
31083,1695,0.46,0.57,0.85
31085,1696,0.42,0.5,0.85
31087,1697,0.42,0.5,0.83
31089,1698,0.39,0.52,0.88
31091,1699,0.25,0.43,0.85
31093,1700,0.57,0.71,0.89
31095,1701,0.58,0.68,0.86
31097,1702,0.58,0.69,0.85
31099,1703,0.5,0.58,0.86
31101,1704,0.39,0.44,0.81
31103,1705,0.31,0.43,0.85
31105,1706,0.42,0.5,0.76
31107,1707,0.43,0.6,0.87
31109,1708,0.57,0.63,0.82
31111,1709,0.45,0.54,0.83
31113,1710,0.38,0.5,0.83
31115,1711,0.35,0.55,0.87
31117,1712,0.41,0.49,0.88
31119,1713,0.46,0.7,0.85
31121,1714,0.48,0.72,0.87
31123,1715,0.45,0.5,0.79
31125,1716,0.52,0.76,0.89
31127,1717,0.36,0.63,0.81
31129,1718,0.45,0.64,0.87
31131,1719,0.64,0.7,0.85
31133,1720,0.46,0.71,0.87
31135,1721,0.43,0.48,0.85
31137,1722,0.53,0.61,0.87
31139,1723,0.53,0.61,0.89
31141,1724,0.51,0.74,0.85
31143,1725,0.45,0.72,0.87
31145,1726,0.42,0.53,0.85
31147,1727,0.54,0.74,0.88
31149,1728,0.38,0.46,0.87
31151,1729,0.54,0.67,0.84
31153,1730,0.56,0.59,0.75
31155,1731,0.63,0.71,0.86
31157,1732,0.49,0.54,0.79
31159,1733,0.47,0.61,0.83
31161,1734,0.34,0.46,0.8
31163,1735,0.54,0.65,0.89
31165,1736,0.3,0.4,0.78
31167,1737,0.53,0.73,0.88
31169,1738,0.39,0.62,0.86
31171,1739,0.17,0.43,0.83
31173,1740,0.59,0.7,0.87
31175,1741,0.45,0.61,0.88
31177,1742,0.61,0.69,0.85
31179,1743,0.4,0.6,0.89
31181,1744,0.46,0.58,0.87
31183,1745,0.37,0.55,0.88
31185,1746,0.51,0.64,0.81
32001,1747,0.29,0.34,0.66
32003,1748,0.44,0.44,0.66
32005,1749,0.3,0.39,0.74
32007,1750,0.41,0.42,0.76
32009,1751,0.06,0.2,0.59
32011,1752,0.16,0.29,0.73
32013,1753,0.35,0.43,0.77
32015,1754,0.3,0.31,0.78
32017,1755,0.29,0.52,0.78
32019,1756,0.3,0.34,0.74
32021,1757,0.29,0.39,0.75
32023,1758,0.25,0.25,0.63
32027,1759,0.32,0.51,0.79
32029,1760,0.19,0.48,0.73
32031,1761,0.46,0.46,0.77
32033,1762,0.32,0.33,0.79
32510,1763,0.38,0.41,0.78
33001,1764,0.59,0.71,0.82
33003,1765,0.49,0.64,0.81
33005,1766,0.49,0.67,0.83
33007,1767,0.45,0.63,0.82
33009,1768,0.36,0.48,0.75
33011,1769,0.61,0.71,0.82
33013,1770,0.55,0.68,0.81
33015,1771,0.63,0.71,0.82
33017,1772,0.53,0.67,0.83
33019,1773,0.58,0.7,0.82
34001,1774,0.64,0.75,0.86
34003,1775,0.67,0.73,0.84
34005,1776,0.61,0.71,0.83
34007,1777,0.71,0.79,0.87
34009,1778,0.55,0.71,0.85
34011,1779,0.73,0.78,0.88
34013,1780,0.69,0.74,0.84
34015,1781,0.71,0.79,0.88
34017,1782,0.65,0.71,0.81
34019,1783,0.57,0.68,0.82
34021,1784,0.64,0.72,0.84
34023,1785,0.69,0.75,0.84
34025,1786,0.67,0.75,0.84
34027,1787,0.64,0.71,0.83
34029,1788,0.6,0.75,0.85
34031,1789,0.72,0.78,0.87
34033,1790,0.74,0.78,0.88
34035,1791,0.64,0.7,0.83
34037,1792,0.63,0.73,0.84
34039,1793,0.68,0.75,0.84
34041,1794,0.62,0.74,0.85
35001,1795,0.49,0.54,0.7
35003,1796,0.1,0.19,0.62
35005,1797,0.46,0.54,0.8
35006,1798,0.36,0.6,0.81
35007,1799,0.29,0.37,0.75
35009,1800,0.4,0.42,0.68
35011,1801,0.21,0.42,0.82
35013,1802,0.39,0.54,0.72
35015,1803,0.46,0.54,0.8
35017,1804,0.4,0.51,0.75
35019,1805,0.35,0.45,0.82
35021,1806,0.13,0.35,0.82
35023,1807,0.24,0.39,0.73
35025,1808,0.46,0.53,0.81
35027,1809,0.27,0.37,0.71
35028,1810,0.32,0.44,0.59
35029,1811,0.38,0.52,0.73
35031,1812,0.35,0.57,0.81
35033,1813,0.4,0.46,0.81
35035,1814,0.3,0.46,0.62
35037,1815,0.4,0.5,0.8
35039,1816,0.38,0.55,0.83
35041,1817,0.37,0.46,0.76
35043,1818,0.46,0.54,0.69
35045,1819,0.42,0.48,0.77
35047,1820,0.38,0.46,0.8
35049,1821,0.34,0.56,0.67
35051,1822,0.26,0.38,0.62
35053,1823,0.29,0.52,0.75
35055,1824,0.33,0.42,0.68
35057,1825,0.18,0.55,0.72
35059,1826,0.28,0.38,0.79
35061,1827,0.58,0.64,0.78
36001,1828,0.52,0.6,0.84
36003,1829,0.46,0.63,0.87
36005,1830,0.72,0.76,0.86
36007,1831,0.5,0.56,0.85
36009,1832,0.61,0.69,0.86
36011,1833,0.64,0.71,0.85
36013,1834,0.63,0.66,0.86
36015,1835,0.59,0.64,0.84
36017,1836,0.61,0.69,0.84
36019,1837,0.57,0.6,0.85
36021,1838,0.58,0.65,0.82
36023,1839,0.48,0.54,0.87
36025,1840,0.51,0.63,0.86
36027,1841,0.5,0.68,0.82
36029,1842,0.66,0.71,0.87
36031,1843,0.54,0.63,0.82
36033,1844,0.62,0.65,0.85
36035,1845,0.67,0.73,0.86
36037,1846,0.69,0.73,0.86
36039,1847,0.58,0.66,0.83
36041,1848,0.35,0.56,0.8
36043,1849,0.6,0.72,0.86
36045,1850,0.38,0.45,0.64
36047,1851,0.63,0.68,0.79
36049,1852,0.62,0.71,0.85
36051,1853,0.38,0.65,0.88
36053,1854,0.52,0.59,0.83
36055,1855,0.59,0.67,0.84
36057,1856,0.66,0.71,0.85
36059,1857,0.7,0.73,0.84
36061,1858,0.51,0.57,0.72
36063,1859,0.69,0.74,0.86
36065,1860,0.61,0.67,0.84
36067,1861,0.56,0.61,0.83
36069,1862,0.58,0.65,0.84
36071,1863,0.57,0.69,0.81
36073,1864,0.64,0.74,0.86
36075,1865,0.62,0.68,0.85
36077,1866,0.38,0.54,0.85
36079,1867,0.6,0.71,0.83
36081,1868,0.67,0.73,0.82
36083,1869,0.59,0.64,0.84
36085,1870,0.73,0.79,0.86
36087,1871,0.65,0.72,0.83
36089,1872,0.5,0.57,0.85
36091,1873,0.54,0.58,0.81
36093,1874,0.58,0.63,0.84
36095,1875,0.55,0.63,0.85
36097,1876,0.61,0.69,0.84
36099,1877,0.58,0.69,0.85
36101,1878,0.6,0.71,0.85
36103,1879,0.55,0.71,0.83
36105,1880,0.5,0.69,0.82
36107,1881,0.61,0.68,0.85
36109,1882,0.36,0.4,0.77
36111,1883,0.53,0.7,0.83
36113,1884,0.55,0.66,0.83
36115,1885,0.64,0.72,0.85
36117,1886,0.65,0.74,0.85
36119,1887,0.65,0.7,0.82
36121,1888,0.63,0.76,0.87
36123,1889,0.53,0.71,0.86
37001,1890,0.61,0.67,0.87
37003,1891,0.7,0.79,0.92
37005,1892,0.66,0.77,0.91
37007,1893,0.74,0.84,0.94
37009,1894,0.67,0.76,0.91
37011,1895,0.69,0.76,0.91
37013,1896,0.63,0.69,0.9
37015,1897,0.61,0.74,0.93
37017,1898,0.65,0.74,0.91
37019,1899,0.46,0.51,0.81
37021,1900,0.47,0.56,0.8
37023,1901,0.68,0.75,0.9
37025,1902,0.57,0.63,0.84
37027,1903,0.7,0.78,0.92
37029,1904,0.48,0.54,0.8
37031,1905,0.39,0.51,0.8
37033,1906,0.69,0.77,0.93
37035,1907,0.65,0.71,0.89
37037,1908,0.58,0.67,0.86
37039,1909,0.56,0.67,0.87
37041,1910,0.55,0.67,0.91
37043,1911,0.54,0.65,0.86
37045,1912,0.72,0.78,0.92
37047,1913,0.66,0.72,0.92
37049,1914,0.44,0.51,0.76
37051,1915,0.38,0.49,0.76
37053,1916,0.45,0.56,0.82
37055,1917,0.34,0.48,0.82
37057,1918,0.67,0.76,0.91
37059,1919,0.67,0.71,0.89
37061,1920,0.58,0.73,0.89
37063,1921,0.42,0.51,0.81
37065,1922,0.67,0.78,0.93
37067,1923,0.54,0.65,0.87
37069,1924,0.59,0.67,0.88
37071,1925,0.68,0.73,0.89
37073,1926,0.57,0.65,0.87
37075,1927,0.67,0.74,0.92
37077,1928,0.66,0.74,0.92
37079,1929,0.67,0.78,0.92
37081,1930,0.5,0.63,0.88
37083,1931,0.64,0.77,0.93
37085,1932,0.51,0.61,0.82
37087,1933,0.61,0.67,0.87
37089,1934,0.54,0.61,0.83
37091,1935,0.5,0.65,0.92
37093,1936,0.46,0.56,0.78
37095,1937,0.43,0.56,0.87
37097,1938,0.57,0.63,0.84
37099,1939,0.42,0.49,0.88
37101,1940,0.6,0.68,0.87
37103,1941,0.58,0.67,0.87
37105,1942,0.6,0.67,0.85
37107,1943,0.64,0.74,0.91
37109,1944,0.67,0.72,0.89
37111,1945,0.7,0.77,0.91
37113,1946,0.55,0.62,0.85
37115,1947,0.59,0.66,0.87
37117,1948,0.65,0.76,0.92
37119,1949,0.44,0.52,0.79
37121,1950,0.7,0.77,0.91
37123,1951,0.63,0.78,0.92
37125,1952,0.46,0.6,0.81
37127,1953,0.66,0.72,0.91
37129,1954,0.39,0.44,0.81
37131,1955,0.54,0.72,0.91
37133,1956,0.25,0.32,0.62
37135,1957,0.41,0.47,0.8
37137,1958,0.53,0.64,0.88
37139,1959,0.5,0.59,0.86
37141,1960,0.51,0.6,0.83
37143,1961,0.57,0.66,0.88
37145,1962,0.68,0.75,0.92
37147,1963,0.49,0.63,0.89
37149,1964,0.57,0.64,0.85
37151,1965,0.67,0.76,0.9
37153,1966,0.66,0.8,0.92
37155,1967,0.71,0.79,0.92
37157,1968,0.71,0.78,0.92
37159,1969,0.64,0.7,0.89
37161,1970,0.71,0.79,0.92
37163,1971,0.63,0.76,0.9
37165,1972,0.66,0.79,0.91
37167,1973,0.69,0.78,0.91
37169,1974,0.69,0.78,0.92
37171,1975,0.7,0.79,0.92
37173,1976,0.64,0.7,0.88
37175,1977,0.56,0.62,0.85
37177,1978,0.5,0.63,0.91
37179,1979,0.55,0.62,0.82
37181,1980,0.72,0.79,0.94
37183,1981,0.44,0.53,0.83
37185,1982,0.57,0.75,0.93
37187,1983,0.59,0.66,0.92
37189,1984,0.32,0.5,0.87
37191,1985,0.61,0.68,0.86
37193,1986,0.7,0.79,0.92
37195,1987,0.69,0.75,0.92
37197,1988,0.71,0.78,0.92
37199,1989,0.71,0.76,0.9
38001,1990,0.34,0.43,0.78
38003,1991,0.5,0.6,0.81
38005,1992,0.47,0.6,0.85
38007,1993,0.22,0.29,0.59
38009,1994,0.31,0.46,0.71
38011,1995,0.34,0.43,0.79
38013,1996,0.22,0.44,0.66
38015,1997,0.42,0.5,0.77
38017,1998,0.4,0.48,0.78
38019,1999,0.41,0.51,0.81
38021,2e3,0.38,0.52,0.78
38023,2001,0.32,0.39,0.59
38025,2002,0.24,0.33,0.59
38027,2003,0.4,0.63,0.82
38029,2004,0.48,0.56,0.84
38031,2005,0.39,0.63,0.81
38033,2006,0.24,0.39,0.71
38035,2007,0.34,0.46,0.73
38037,2008,0.27,0.54,0.79
38039,2009,0.44,0.62,0.81
38041,2010,0.31,0.39,0.72
38043,2011,0.48,0.58,0.82
38045,2012,0.44,0.63,0.84
38047,2013,0.34,0.56,0.81
38049,2014,0.45,0.58,0.79
38051,2015,0.36,0.57,0.84
38053,2016,0.16,0.25,0.47
38055,2017,0.28,0.55,0.77
38057,2018,0.31,0.49,0.7
38059,2019,0.48,0.53,0.8
38061,2020,0.26,0.37,0.65
38063,2021,0.43,0.6,0.8
38065,2022,0.46,0.53,0.78
38067,2023,0.38,0.54,0.8
38069,2024,0.36,0.56,0.81
38071,2025,0.43,0.54,0.83
38073,2026,0.57,0.65,0.84
38075,2027,0.42,0.46,0.66
38077,2028,0.48,0.55,0.83
38079,2029,0.61,0.67,0.89
38081,2030,0.41,0.61,0.84
38083,2031,0.33,0.53,0.75
38085,2032,0.38,0.54,0.81
38087,2033,0.35,0.41,0.77
38089,2034,0.3,0.35,0.63
38091,2035,0.58,0.68,0.85
38093,2036,0.4,0.58,0.78
38095,2037,0.4,0.48,0.81
38097,2038,0.49,0.56,0.75
38099,2039,0.49,0.55,0.79
38101,2040,0.34,0.41,0.56
38103,2041,0.32,0.53,0.77
38105,2042,0.26,0.31,0.48
39001,2043,0.71,0.83,0.93
39003,2044,0.58,0.71,0.89
39005,2045,0.61,0.75,0.9
39007,2046,0.61,0.71,0.87
39009,2047,0.37,0.52,0.9
39011,2048,0.65,0.79,0.91
39013,2049,0.65,0.74,0.91
39015,2050,0.72,0.81,0.92
39017,2051,0.64,0.7,0.88
39019,2052,0.68,0.74,0.89
39021,2053,0.71,0.77,0.9
39023,2054,0.71,0.76,0.9
39025,2055,0.68,0.73,0.88
39027,2056,0.7,0.78,0.91
39029,2057,0.73,0.77,0.9
39031,2058,0.68,0.79,0.91
39033,2059,0.67,0.79,0.91
39035,2060,0.64,0.68,0.86
39037,2061,0.71,0.79,0.91
39039,2062,0.63,0.71,0.88
39041,2063,0.53,0.62,0.85
39043,2064,0.63,0.71,0.88
39045,2065,0.66,0.73,0.89
39047,2066,0.74,0.81,0.92
39049,2067,0.53,0.62,0.87
39051,2068,0.66,0.72,0.88
39053,2069,0.67,0.78,0.93
39055,2070,0.62,0.66,0.86
39057,2071,0.57,0.63,0.85
39059,2072,0.65,0.77,0.91
39061,2073,0.67,0.73,0.88
39063,2074,0.6,0.7,0.88
39065,2075,0.6,0.74,0.91
39067,2076,0.65,0.74,0.91
39069,2077,0.68,0.74,0.9
39071,2078,0.67,0.81,0.92
39073,2079,0.75,0.81,0.92
39075,2080,0.67,0.75,0.9
39077,2081,0.65,0.77,0.9
39079,2082,0.72,0.82,0.94
39081,2083,0.65,0.7,0.88
39083,2084,0.6,0.67,0.87
39085,2085,0.62,0.71,0.87
39087,2086,0.72,0.79,0.93
39089,2087,0.65,0.71,0.88
39091,2088,0.69,0.77,0.9
39093,2089,0.64,0.69,0.87
39095,2090,0.69,0.74,0.88
39097,2091,0.66,0.74,0.9
39099,2092,0.64,0.71,0.88
39101,2093,0.71,0.77,0.91
39103,2094,0.64,0.72,0.87
39105,2095,0.72,0.81,0.93
39107,2096,0.68,0.82,0.92
39109,2097,0.65,0.73,0.88
39111,2098,0.68,0.77,0.92
39113,2099,0.63,0.7,0.87
39115,2100,0.7,0.8,0.93
39117,2101,0.68,0.76,0.9
39119,2102,0.69,0.81,0.92
39121,2103,0.73,0.83,0.94
39123,2104,0.61,0.71,0.88
39125,2105,0.68,0.75,0.91
39127,2106,0.77,0.82,0.93
39129,2107,0.7,0.78,0.92
39131,2108,0.71,0.83,0.93
39133,2109,0.59,0.67,0.88
39135,2110,0.72,0.78,0.9
39137,2111,0.69,0.81,0.92
39139,2112,0.61,0.75,0.89
39141,2113,0.74,0.82,0.93
39143,2114,0.68,0.78,0.89
39145,2115,0.7,0.82,0.93
39147,2116,0.64,0.76,0.9
39149,2117,0.68,0.78,0.91
39151,2118,0.66,0.73,0.89
39153,2119,0.66,0.7,0.87
39155,2120,0.66,0.73,0.88
39157,2121,0.69,0.78,0.9
39159,2122,0.61,0.72,0.88
39161,2123,0.68,0.76,0.91
39163,2124,0.73,0.83,0.94
39165,2125,0.62,0.68,0.86
39167,2126,0.63,0.73,0.91
39169,2127,0.61,0.71,0.88
39171,2128,0.63,0.72,0.88
39173,2129,0.52,0.61,0.87
39175,2130,0.71,0.81,0.92
40001,2131,0.69,0.78,0.9
40003,2132,0.45,0.63,0.86
40005,2133,0.61,0.71,0.9
40007,2134,0.34,0.48,0.86
40009,2135,0.51,0.57,0.87
40011,2136,0.5,0.69,0.87
40013,2137,0.54,0.68,0.88
40015,2138,0.53,0.68,0.85
40017,2139,0.55,0.63,0.83
40019,2140,0.56,0.71,0.87
40021,2141,0.54,0.7,0.88
40023,2142,0.58,0.65,0.89
40025,2143,0.34,0.47,0.85
40027,2144,0.53,0.58,0.81
40029,2145,0.61,0.74,0.9
40031,2146,0.4,0.5,0.69
40033,2147,0.58,0.66,0.88
40035,2148,0.56,0.7,0.87
40037,2149,0.61,0.73,0.86
40039,2150,0.41,0.64,0.87
40041,2151,0.56,0.69,0.86
40043,2152,0.47,0.65,0.88
40045,2153,0.42,0.51,0.87
40047,2154,0.47,0.59,0.79
40049,2155,0.57,0.71,0.87
40051,2156,0.64,0.7,0.87
40053,2157,0.43,0.62,0.85
40055,2158,0.5,0.59,0.86
40057,2159,0.47,0.56,0.89
40059,2160,0.44,0.5,0.86
40061,2161,0.68,0.77,0.91
40063,2162,0.56,0.73,0.87
40065,2163,0.41,0.48,0.76
40067,2164,0.55,0.72,0.9
40069,2165,0.58,0.69,0.88
40071,2166,0.52,0.68,0.85
40073,2167,0.58,0.69,0.89
40075,2168,0.5,0.68,0.87
40077,2169,0.53,0.68,0.89
40079,2170,0.59,0.69,0.89
40081,2171,0.6,0.71,0.86
40083,2172,0.53,0.61,0.82
40085,2173,0.53,0.69,0.87
40087,2174,0.61,0.67,0.85
40089,2175,0.56,0.65,0.9
40091,2176,0.5,0.71,0.87
40093,2177,0.51,0.67,0.88
40095,2178,0.54,0.66,0.87
40097,2179,0.67,0.73,0.88
40099,2180,0.55,0.72,0.89
40101,2181,0.61,0.68,0.86
40103,2182,0.52,0.69,0.87
40105,2183,0.64,0.72,0.88
40107,2184,0.53,0.75,0.87
40109,2185,0.56,0.63,0.8
40111,2186,0.59,0.72,0.87
40113,2187,0.65,0.73,0.88
40115,2188,0.59,0.7,0.87
40117,2189,0.59,0.71,0.86
40119,2190,0.38,0.56,0.82
40121,2191,0.52,0.68,0.88
40123,2192,0.57,0.7,0.87
40125,2193,0.58,0.68,0.83
40127,2194,0.5,0.64,0.89
40129,2195,0.49,0.59,0.89
40131,2196,0.61,0.68,0.86
40133,2197,0.57,0.74,0.87
40135,2198,0.64,0.72,0.88
40137,2199,0.55,0.69,0.87
40139,2200,0.42,0.49,0.8
40141,2201,0.52,0.61,0.87
40143,2202,0.54,0.63,0.8
40145,2203,0.59,0.65,0.84
40147,2204,0.55,0.62,0.83
40149,2205,0.49,0.67,0.88
40151,2206,0.34,0.47,0.83
40153,2207,0.47,0.56,0.87
41001,2208,0.36,0.43,0.78
41003,2209,0.36,0.56,0.72
41005,2210,0.48,0.62,0.72
41007,2211,0.41,0.56,0.71
41009,2212,0.59,0.66,0.78
41011,2213,0.43,0.5,0.73
41013,2214,0.43,0.47,0.79
41015,2215,0.34,0.41,0.7
41017,2216,0.34,0.43,0.69
41019,2217,0.53,0.58,0.77
41021,2218,0.28,0.41,0.77
41023,2219,0.29,0.39,0.8
41025,2220,0.28,0.32,0.79
41027,2221,0.53,0.58,0.72
41029,2222,0.45,0.48,0.72
41031,2223,0.33,0.56,0.78
41033,2224,0.44,0.46,0.69
41035,2225,0.43,0.5,0.77
41037,2226,0.26,0.38,0.76
41039,2227,0.44,0.49,0.7
41041,2228,0.34,0.53,0.7
41043,2229,0.54,0.65,0.77
41045,2230,0.3,0.57,0.82
41047,2231,0.55,0.66,0.76
41049,2232,0.41,0.5,0.77
41051,2233,0.48,0.5,0.62
41053,2234,0.48,0.62,0.76
41055,2235,0.32,0.51,0.77
41057,2236,0.45,0.6,0.75
41059,2237,0.49,0.54,0.81
41061,2238,0.43,0.47,0.8
41063,2239,0.36,0.45,0.77
41065,2240,0.4,0.61,0.78
41067,2241,0.44,0.53,0.66
41069,2242,0.22,0.36,0.72
41071,2243,0.54,0.63,0.76
42001,2244,0.58,0.68,0.88
42003,2245,0.62,0.65,0.88
42005,2246,0.76,0.81,0.92
42007,2247,0.67,0.73,0.89
42009,2248,0.69,0.79,0.92
42011,2249,0.64,0.75,0.88
42013,2250,0.65,0.74,0.91
42015,2251,0.64,0.73,0.88
42017,2252,0.67,0.75,0.86
42019,2253,0.62,0.7,0.88
42021,2254,0.63,0.74,0.91
42023,2255,0.6,0.69,0.89
42025,2256,0.65,0.79,0.88
42027,2257,0.34,0.42,0.86
42029,2258,0.6,0.69,0.86
42031,2259,0.57,0.75,0.91
42033,2260,0.68,0.77,0.91
42035,2261,0.59,0.69,0.91
42037,2262,0.52,0.75,0.9
42039,2263,0.61,0.7,0.88
42041,2264,0.53,0.66,0.87
42043,2265,0.6,0.71,0.87
42045,2266,0.69,0.76,0.87
42047,2267,0.64,0.78,0.91
42049,2268,0.6,0.67,0.88
42051,2269,0.75,0.79,0.92
42053,2270,0.49,0.7,0.87
42055,2271,0.62,0.72,0.88
42057,2272,0.72,0.79,0.92
42059,2273,0.69,0.75,0.92
42061,2274,0.68,0.77,0.92
42063,2275,0.61,0.68,0.91
42065,2276,0.64,0.77,0.91
42067,2277,0.71,0.82,0.92
42069,2278,0.62,0.72,0.89
42071,2279,0.63,0.73,0.87
42073,2280,0.72,0.77,0.9
42075,2281,0.65,0.74,0.88
42077,2282,0.6,0.74,0.86
42079,2283,0.64,0.74,0.89
42081,2284,0.57,0.69,0.89
42083,2285,0.58,0.7,0.89
42085,2286,0.61,0.72,0.88
42087,2287,0.71,0.8,0.92
42089,2288,0.45,0.72,0.84
42091,2289,0.65,0.74,0.86
42093,2290,0.57,0.68,0.86
42095,2291,0.57,0.73,0.86
42097,2292,0.68,0.78,0.9
42099,2293,0.68,0.77,0.9
42101,2294,0.66,0.75,0.86
42103,2295,0.47,0.68,0.83
42105,2296,0.57,0.68,0.89
42107,2297,0.72,0.82,0.91
42109,2298,0.6,0.7,0.9
42111,2299,0.68,0.78,0.92
42113,2300,0.57,0.67,0.87
42115,2301,0.64,0.7,0.87
42117,2302,0.55,0.65,0.88
42119,2303,0.48,0.56,0.86
42121,2304,0.63,0.76,0.89
42123,2305,0.64,0.69,0.88
42125,2306,0.67,0.71,0.89
42127,2307,0.58,0.7,0.86
42129,2308,0.7,0.74,0.9
42131,2309,0.66,0.73,0.88
42133,2310,0.65,0.75,0.88
44001,2311,0.58,0.7,0.84
44003,2312,0.7,0.76,0.84
44005,2313,0.51,0.61,0.77
44007,2314,0.68,0.72,0.84
44009,2315,0.56,0.69,0.84
45001,2316,0.71,0.8,0.93
45003,2317,0.6,0.67,0.87
45005,2318,0.53,0.69,0.9
45007,2319,0.7,0.75,0.9
45009,2320,0.55,0.71,0.9
45011,2321,0.67,0.78,0.92
45013,2322,0.39,0.44,0.71
45015,2323,0.52,0.59,0.8
45017,2324,0.69,0.76,0.91
45019,2325,0.46,0.5,0.79
45021,2326,0.75,0.81,0.93
45023,2327,0.77,0.83,0.94
45025,2328,0.66,0.8,0.93
45027,2329,0.65,0.73,0.89
45029,2330,0.67,0.74,0.9
45031,2331,0.66,0.78,0.92
45033,2332,0.7,0.77,0.93
45035,2333,0.53,0.59,0.81
45037,2334,0.63,0.71,0.9
45039,2335,0.69,0.79,0.92
45041,2336,0.65,0.74,0.91
45043,2337,0.59,0.66,0.88
45045,2338,0.58,0.64,0.86
45047,2339,0.59,0.78,0.93
45049,2340,0.6,0.73,0.91
45051,2341,0.46,0.51,0.8
45053,2342,0.57,0.62,0.84
45055,2343,0.58,0.68,0.87
45057,2344,0.68,0.73,0.89
45059,2345,0.73,0.8,0.92
45061,2346,0.69,0.79,0.91
45063,2347,0.56,0.67,0.86
45065,2348,0.63,0.75,0.91
45067,2349,0.66,0.75,0.92
45069,2350,0.67,0.78,0.93
45071,2351,0.68,0.78,0.92
45073,2352,0.63,0.69,0.89
45075,2353,0.63,0.72,0.9
45077,2354,0.59,0.63,0.88
45079,2355,0.47,0.59,0.84
45081,2356,0.72,0.8,0.92
45083,2357,0.66,0.74,0.9
45085,2358,0.62,0.7,0.86
45087,2359,0.77,0.85,0.94
45089,2360,0.63,0.75,0.91
45091,2361,0.57,0.66,0.86
