6852	876.73	MN
144248	654.799	MN
57303	2224.538	MN
13930	618.25	MN
29750	1434.558	MN
9596	465.962	MN
31600	1997.785	MN
10995	717.104	MN
508640	170.078	MN
4089	432.495	MN
16059	881.75	MN
15730	987.096	MN
64142	515.935	MN
9687	482.725	MN
15629	1678.137	MN
200226	6859.503	MN
129928	368.383	MN
88499	451.043	MN
15226	600.521	MN
150642	1389.952	MN
36576	432.339	MN
9726	575.319	MN
9783	752.188	MN
24895	979.5	MN
3558	585.853	MN
21676	549.616	MN
13843	543.233	MN
19136	432.973	MN
238136	422.745	MN
11211	439.729	MN
6576	751.17	MN
51461	641.583	MN
124700	714.269	MN
10438	763.227	MN
32297	487.548	MS
37057	401.361	MS
13131	731.597	MS
19564	736.689	MS
8729	408.654	MS
34145	905.817	MS
14962	587.959	MS
10597	634.585	MS
17392	504.246	MS
8547	419.855	MS
9604	501.204	MS
16732	693.534	MS
20634	416.006	MS
26151	583.152	MS
29449	779.464	MS
19568	414.931	MS
161252	497.011	MS
74934	470.233	MS
8118	566.763	MS
22578	483.652	MS
14400	718.696	MS
21906	449.404	MS
43929	552.5	MS
187105	976.171	MS
245285	877.292	MS
19198	764.618	MS
9375	431.234	MS
1406	441.426	MS
23401	540.45	MS
139668	1043.396	MS
17062	677.471	MS
7726	527.264	MS
12487	409.138	MS
67761	699.708	MS
10456	767.025	MS
47351	679.207	MS
55658	500.433	MS
80261	715.154	MS
12929	435.77	MS
23805	585.477	MS
82910	453.175	MS
32317	606.38	MS
34869	588.175	MS
59779	516.465	MS
95203	741.78	MS
27088	548.621	MS
37144	709.766	MS
36989	772.096	MS
10925	407.889	MS
29676	571.614	MS
21720	579.602	MS
11545	699.98	MS
47671	461.933	MS
34707	705.131	MS
55834	818.908	MS
12250	650.202	MS
40404	410.694	MS
29957	501.021	MS
25276	418.199	MS
8223	406.431	MS
141617	806.086	MS
28264	610.39	MS
4916	435.12	MS
27503	590.469	MS
16491	637.271	MS
17786	448.077	MS
29450	706.927	MS
15378	652.142	MS
28886	410.972	MS
22232	459.955	MS
19593	444.519	MS
10778	480.727	MS
27134	416.906	MS
15443	404.406	MS
48773	618.554	MS
51137	761.226	MS
20747	813.518	MS
10253	423.233	MS
9878	687.766	MS
19198	610.086	MS
12678	495.004	MS
28065	934.266	MS
25607	569.436	MO
17291	436.429	MO
5685	550.128	MO
25529	696.822	MO
35597	790.97	MO
12402	596.722	MO
17049	851.381	MO
19056	752.547	MO
12363	621.199	MO
162642	690.981	MO
89201	414.658	MO
42794	698.991	MO
9424	429.637	MO
44332	847.358	MO
44002	708.645	MO
75674	586.325	MO
9295	701.391	MO
6265	509.021	MO
99478	702.488	MO
13982	498.654	MO
7831	766.762	MO
77422	563.808	MO
7139	511.825	MO
221939	408.671	MO
20743	423.483	MO
75990	401.925	MO
17601	569.181	MO
24696	743.754	MO
7883	506.255	MO
16777	542.85	MO
8433	569.045	MO
12892	425.821	MO
15657	754.506	MO
13684	814.597	MO
31953	547.184	MO
101492	930.685	MO
15222	524.441	MO
6738	491.716	MO
275174	677.88	MO
10261	438.026	MO
8957	726.405	MO
22272	732.329	MO
9627	411.708	MO
4912	470.353	MO
10144	471.53	MO
40400	928.373	MO
10630	552.064	MO
674158	616.246	MO
117404	641.278	MO
218733	664.285	MO
52595	833.192	MO
4131	506.83	MO
35571	768.012	MO
33381	638.943	MO
38634	613.378	MO
10211	510.796	MO
52566	640.463	MO
12761	621.376	MO
15195	538.567	MO
23083	539.681	MO
15566	812.372	MO
12226	497.6	MO
9176	529.927	MO
28781	444.304	MO
3785	455.11	MO
24748	599.992	MO
14358	428.762	MO
15607	418.871	MO
8840	670.163	MO
12236	542.008	MO
20565	614.021	MO
18956	696.574	MO
58114	626.586	MO
23370	877.876	MO
10881	791.545	MO
13878	610.451	MO
9723	755.233	MO
18296	513.434	MO
18971	484.16	MO
42201	686.269	MO
45156	674.322	MO
18516	684.716	MO
89322	426.805	MO
31137	642.411	MO
52274	551.48	MO
4979	519.611	MO
10167	483.834	MO
25414	487.825	MO
23494	573.936	MO
6696	814.413	MO
14100	631.641	MO
360485	592.607	MO
9805	702.051	MO
18145	506.775	MO
65359	454.674	MO
998954	523.018	MO
23370	766.916	MO
4431	308.159	MO
4843	439.296	MO
39191	425.857	MO
8441	1003.999	MO
6373	502.318	MO
29968	829.021	MO
32202	510.777	MO
6714	651.504	MO
51675	651.639	MO
26008	1179.224	MO
21159	836.829	MO
32513	437.77	MO
25195	762.489	MO
13521	774.064	MO
36202	593.763	MO
2171	266.82	MO
18815	683.135	MO
319294	66.034	MO
9246	5571.892	MT
12865	5014.611	MT
6491	4238.776	MT
5612	1238.757	MT
10078	2062.163	MT
1160	3348.28	MT
81327	2711.484	MT
5813	3996.725	MT
11699	3793.217	MT
1751	1426.499	MT
8966	2383.172	MT
9298	741.201	MT
2890	1623.056	MT
11586	4350.414	MT
90928	5256.439	MT
89513	2632.066	MT
1206	4847.474	MT
13399	3036.924	MT
884	1176.341	MT
3079	1733.046	MT
16096	2916.024	MT
11406	1658.84	MT
2072	1870.619	MT
28746	1653.717	MT
63395	3497.715	MT
2339	1447.176	MT
19687	3675.126	MT
1734	2682.824	MT
7691	3602.793	MT
1891	2394.761	MT
4223	1223.259	MT
109299	2618.32	MT
4538	1870.907	MT
15636	2813.493	MT
494	1673.804	MT
4253	5211.88	MT
6153	1639.839	MT
1743	3297.903	MT
7027	2332.646	MT
1179	1742.566	MT
40212	2400.202	MT
9746	2103.287	MT
10425	2369.417	MT
9233	5027.007	MT
11413	2789.984	MT
3384	1706.093	MT
34200	719.052	MT
9117	1804.583	MT
3651	1862.034	MT
6073	2292.519	MT
5324	1945.766	MT
718	984.024	MT
7369	5061.791	MT
2168	1428.242	MT
1017	889.926	MT
147972	2649.032	MT
31364	564.23	NE
6685	858.592	NE
460	718.307	NE
690	746.267	NE
478	714.52	NE
5505	687.218	NE
11308	1077.837	NE
2099	544.531	NE
3145	1225.122	NE
46102	975.399	NE
6858	497.063	NE
8395	590.812	NE
25241	565.891	NE
8852	745.847	NE
3966	897.499	NE
5713	6009.332	NE
9998	1196.4	NE
6542	573.538	NE
10515	416.516	NE
9139	574.653	NE
10939	2575.882	NE
21006	267.421	NE
9182	1401.067	NE
24326	1019.433	NE
1941	440.712	NE
6000	482.901	NE
36691	543.0	NE
517110	339.347	NE
2008	920.854	NE
5890	576.525	NE
3225	576.004	NE
2756	980.08	NE
4959	720.644	NE
22311	859.958	NE
2057	1730.876	NE
2049	571.383	NE
2044	462.723	NE
614	783.224	NE
2538	570.656	NE
58607	552.145	NE
9124	547.021	NE
3423	574.061	NE
967	713.282	NE
2908	718.477	NE
10435	2417.496	NE
736	721.462	NE
6274	575.592	NE
7547	575.67	NE
5217	376.733	NE
6489	516.349	NE
8368	1109.736	NE
824	773.919	NE
3821	952.405	NE
8701	1139.721	NE
285407	846.381	NE
36288	2575.126	NE
763	571.125	NE
632	571.099	NE
539	860.011	NE
34876	575.451	NE
7845	494.498	NE
5042	1429.861	NE
3735	448.231	NE
7248	409.604	NE
4500	575.819	NE
15740	619.019	NE
2773	432.949	NE
2970	884.432	NE
9188	540.426	NE
7266	574.593	NE
32237	684.589	NE
5406	440.642	NE
11055	718.006	NE
8363	554.573	NE
1526	1011.719	NE
14200	576.309	NE
158840	247.523	NE
20780	759.82	NE
36970	745.362	NE
16750	575.887	NE
5469	2469.797	NE
3152	571.644	NE
1311	2067.463	NE
6129	431.003	NE
5228	574.975	NE
647	714.019	NE
6940	396.078	NE
4260	570.458	NE
20234	393.197	NE
9595	443.335	NE
3812	575.043	NE
818	575.591	NE
13665	575.829	NE
24877	5024.058	NV
1951269	8060.812	NV
46997	737.641	NV
48818	17202.946	NV
783	3589.039	NV
1987	4179.963	NV
16528	9657.822	NV
5775	5519.489	NV
5345	10636.987	NV
51980	2024.2	NV
4772	3812.978	NV
43946	18198.607	NV
6753	6067.426	NV
4010	263.643	NV
421407	6542.212	NV
10030	8896.76	NV
55274	157.244	NV
60088	468.582	NH
47818	992.434	NH
77117	729.099	NH
33055	1829.734	NH
89118	1749.545	NH
400721	892.215	NH
146445	956.447	NH
295223	795.11	NH
123143	384.002	NH
43742	551.994	NH
274549	671.826	NJ
905116	246.671	NJ
448734	819.838	NJ
513657	227.293	NJ
97265	620.417	NJ
156898	677.621	NJ
783969	129.631	NJ
288288	337.177	NJ
634266	62.313	NJ
128349	437.437	NJ
366513	228.888	NJ
809858	322.827	NJ
630380	665.32	NJ
492276	481.625	NJ
576567	915.401	NJ
501226	197.105	NJ
66083	372.329	NJ
323444	304.857	NJ
149265	535.743	NJ
536499	105.401	NJ
108692	362.858	NJ
662564	1167.188	NM
3725	6929.171	NM
65645	6075.123	NM
27213	4541.731	NM
13750	3768.222	NM
48376	1407.953	NM
2022	2333.882	NM
209233	3814.38	NM
53829	4197.522	NM
29514	3967.551	NM
4687	3031.597	NM
695	2125.888	NM
4894	3445.993	NM
64727	4394.202	NM
20497	4831.309	NM
17950	109.256	NM
25095	2965.355	NM
71492	5455.276	NM
4881	1933.621	NM
63797	6627.502	NM
9041	2881.583	NM
40246	5896.15	NM
19846	2454.653	NM
131561	3715.943	NM
130044	5538.424	NM
29393	4735.659	NM
144170	1910.871	NM
11988	4236.224	NM
17866	6648.749	NM
32937	2204.417	NM
16383	3345.733	NM
4549	3830.875	NM
76569	1068.294	NM
304204	533.302	NY
48946	1034.387	NY
1385108	57.478	NY
200600	715.515	NY
80317	1322.485	NY
80026	863.671	NY
134905	1500.183	NY
88830	410.779	NY
50477	898.63	NY
82128	1117.526	NY
63096	648.265	NY
49336	501.518	NY
47980	1467.446	NY
297488	825.348	NY
919040	1226.854	NY
39370	1916.228	NY
51599	1697.472	NY
55531	532.88	NY
60079	495.308	NY
49221	658.049	NY
4836	1807.804	NY
64519	1457.957	NY
116229	1857.222	NY
2504700	96.918	NY
27087	1289.961	NY
65393	640.259	NY
73442	661.283	NY
744344	1366.729	NY
50219	410.355	NY
1339532	453.234	NY
1585873	33.591	NY
216469	1139.669	NY
234878	1257.656	NY
467026	805.618	NY
107931	662.526	NY
372813	838.645	NY
42883	817.422	NY
122109	1312.083	NY
62259	1015.752	NY
99710	246.251	NY
2230722	178.207	NY
159429	665.393	NY
468730	102.291	NY
311687	199.342	NY
111944	2821.439	NY
219607	843.808	NY
154727	209.386	NY
32749	626.327	NY
18343	342.328	NY
35251	390.439	NY
98990	1404.083	NY
1493350	2373.133	NY
77547	996.723	NY
51125	522.88	NY
101564	491.558	NY
182493	1160.76	NY
65707	931.604	NY
63216	845.888	NY
93772	1383.051	NY
949113	499.995	NY
42155	596.287	NY
25348	375.79	NY
151131	434.737	NC
37198	263.65	NC
11155	236.547	NC
26948	537.094	NC
27281	429.269	NC
17797	247.229	NC
47759	958.215	NC
21282	741.249	NC
35190	887.158	NC
107431	1049.824	NC
238318	660.141	NC
90912	515.075	NC
178011	364.464	NC
83029	474.313	NC
9980	310.214	NC
66469	1340.625	NC
23719	428.252	NC
154358	413.415	NC
63505	709.831	NC
27444	466.724	NC
14793	233.298	NC
10587	220.629	NC
98078	468.251	NC
58098	953.64	NC
103505	774.162	NC
319431	658.367	NC
23547	526.592	NC
33920	1562.564	NC
162878	567.018	NC
41240	267.088	NC
58505	821.674	NC
267587	297.866	NC
56552	506.65	NC
350670	412.697	NC
60619	494.498	NC
206086	364.102	NC
12197	345.688	NC
8861	301.665	NC
59916	536.499	NC
21362	266.4	NC
488406	657.628	NC
54691	731.179	NC
114678	601.304	NC
59036	554.625	NC
106740	375.231	NC
24669	360.354	NC
46952	392.296	NC
5810	1424.026	NC
159437	596.902	NC
40271	494.545	NC
168878	795.504	NC
10153	473.215	NC
57866	259.043	NC
59495	402.818	NC
78265	307.041	NC
44996	445.997	NC
33922	519.687	NC
20764	451.437	NC
24505	461.508	NC
919628	545.909	NC
15579	222.087	NC
27798	501.794	NC
88247	705.853	NC
95840	542.769	NC
202667	328.203	NC
22099	550.605	NC
177772	905.913	NC
133801	401.428	NC
13144	566.75	NC
40661	289.437	NC
52217	932.786	NC
13453	328.966	NC
39464	404.079	NC
168148	654.825	NC
20510	238.535	NC
141752	789.35	NC
46639	479.918	NC
134168	950.987	NC
93643	572.705	NC
138428	523.725	NC
67810	565.85	NC
63431	946.595	NC
36157	320.324	NC
60585	404.84	NC
47401	455.629	NC
73673	536.303	NC
13981	540.644	NC
33090	380.513	NC
4407	594.218	NC
201292	639.526	NC
45422	269.82	NC
900993	857.322	NC
20972	443.762	NC
13228	423.847	NC
51079	313.453	NC
122623	556.852	NC
69340	756.92	NC
81234	373.732	NC
38406	337.506	NC
17818	313.16	NC
2343	988.713	ND
11066	1513.405	ND
6660	1439.497	ND
783	1153.475	ND
6429	1697.348	ND
3151	1167.053	ND
1968	1128.925	ND
81308	1668.297	ND
149778	1767.899	ND
3993	1509.96	ND
5289	1142.13	ND
2071	1294.229	ND
3536	2082.043	ND
2385	644.115	ND
3550	1555.022	ND
3343	646.824	ND
1680	1002.387	ND
66861	1439.503	ND
2394	1665.92	ND
2420	716.444	ND
2477	1133.78	ND
2435	1432.912	ND
4139	1150.89	ND
1990	1011.241	ND
5395	1911.543	ND
2809	994.74	ND
6360	2860.775	ND
8962	2328.017	ND
8424	1112.491	ND
27471	1945.446	ND
7673	1941.569	ND
3126	1008.816	ND
1846	731.189	ND
7413	1121.395	ND
4357	1082.334	ND
11451	1300.915	ND
5457	863.74	ND
2470	892.747	ND
16321	1445.445	ND
13937	939.341	ND
3829	866.899	ND
1321	1005.639	ND
4153	1128.245	ND
727	1219.161	ND
24199	1340.193	ND
1975	715.464	ND
21100	2297.908	ND
2246	1041.48	ND
8121	862.514	ND
11119	1294.095	ND
61675	2055.959	ND
4207	1290.373	ND
22398	2147.873	ND
28550	586.248	OH
106331	406.849	OH
53139	426.799	OH
101497	1367.902	OH
64757	508.441	OH
45949	401.905	OH
70400	541.274	OH
44846	493.452	OH
368130	470.133	OH
28836	398.931	OH
40097	429.833	OH
138333	402.527	OH
197363	459.766	OH
42040	412.294	OH
107841	534.688	OH
36901	567.482	OH
43784	402.697	OH
1280122	1245.587	OH
52959	599.757	OH
39037	414.19	OH
174214	457.329	OH
77079	625.987	OH
146156	508.561	OH
29030	407.015	OH
1163414	543.508	OH
42698	407.227	OH
30934	471.196	OH
93389	408.293	OH
161573	416.255	OH
40087	528.303	OH
802374	412.631	OH
74782	533.659	OH
32058	470.648	OH
15864	410.767	OH
28215	419.75	OH
43589	557.793	OH
29380	423.628	OH
42366	423.979	OH
59626	494.822	OH
33225	421.534	OH
69709	410.953	OH
60921	529.633	OH
230041	979.198	OH
62450	457.275	OH
166492	687.491	OH
45858	466.772	OH
301356	923.331	OH
441815	595.877	OH
43435	466.63	OH
238823	425.286	OH
66501	404.108	OH
172332	423.016	OH
23770	433.001	OH
40814	473.425	OH
102506	409.656	OH
14642	457.458	OH
535153	464.335	OH
15054	421.783	OH
34827	407.222	OH
86074	672.583	OH
14645	404.57	OH
41428	585.063	OH
19614	418.848	OH
36058	412.486	OH
55698	506.552	OH
28709	443.976	OH
161419	504.064	OH
42270	426.462	OH
34499	484.3	OH
124475	500.078	OH
78064	693.025	OH
60944	417.707	OH
79499	616.148	OH
56745	552.793	OH
49423	410.692	OH
375586	580.533	OH
541781	420.055	OH
210312	636.568	OH
92582	571.451	OH
52300	436.872	OH
28744	410.425	OH
13435	414.978	OH
212693	407.313	OH
61778	639.997	OH
114520	556.817	OH
37642	423.091	OH
125488	620.491	OH
22615	407.554	OH
22683	577.053	OK
5642	881.338	OK
14182	989.912	OK
5636	1817.509	OK
22119	903.939	OK
11943	938.792	OK
42416	943.942	OK
29600	1290.189	OK
115541	905.601	OK
47557	833.764	OK
46987	776.291	OK
15205	799.572	OK
2475	1840.886	OK
255755	558.086	OK
5925	521.346	OK
124098	1083.704	OK
6193	641.957	OK
15029	762.782	OK
69967	969.825	OK
27469	1002.069	OK
41487	792.311	OK
4810	1008.236	OK
4151	1231.883	OK
60580	1060.065	OK
27576	813.689	OK
52431	1104.9	OK
4527	1003.582	OK
6239	643.632	OK
2922	538.661	OK
3685	1041.048	OK
12769	625.273	OK
14003	814.881	OK
26446	804.24	OK
6472	774.082	OK
10957	658.245	OK
46562	944.966	OK
15034	906.018	OK
9446	1030.702	OK
11154	729.113	OK
50384	1608.526	OK
34273	965.679	OK
41848	748.825	OK
9423	532.394	OK
34506	580.253	OK
33151	1902.375	OK
20252	712.286	OK
7527	957.942	OK
15840	426.935	OK
41259	683.512	OK
13488	425.094	OK
70990	839.779	OK
11561	742.536	OK
10536	580.785	OK
12191	628.87	OK
718633	718.373	OK
40069	702.335	OK
47472	2303.974	OK
31848	484.608	OK
16577	594.765	OK
77350	696.973	OK
45837	1377.826	OK
37492	725.225	OK
69442	793.403	OK
11572	1422.858	OK
3647	1146.424	OK
86905	711.497	OK
25482	640.474	OK
42391	714.152	OK
45048	891.363	OK
20640	2048.68	OK
7992	879.201	OK
603403	587.018	OK
73085	590.676	OK
50976	424.268	OK
11629	1008.796	OK
8878	1289.964	OK
20081	1246.142	OK
16134	3088.369	OR
85579	678.612	OR
375992	1882.611	OR
37039	1084.383	OR
49351	688.33	OR
63043	1806.363	OR
20978	2987.269	OR
22364	1988.345	OR
157733	3054.768	OR
107667	5133.767	OR
1871	1222.84	OR
7445	4529.272	OR
7422	10226.411	OR
22346	533.187	OR
203206	2801.649	OR
21720	1790.913	OR
82713	1641.847	OR
66380	6135.549	OR
7895	8358.258	OR
351715	4721.865	OR
46034	1193.783	OR
116672	2308.961	OR
31313	9929.7	OR
315335	1192.505	OR
11173	2048.512	OR
735334	465.603	OR
75403	743.914	OR
1765	831.186	OR
25250	1332.763	OR
75889	3231.406	OR
25748	2038.535	OR
7008	3151.671	OR
25213	2395.398	OR
529710	726.42	OR
1441	1715.229	OR
99193	718.343	OR
101407	521.788	PA
1223348	744.523	PA
68941	663.843	PA
170539	444.043	PA
49762	1016.905	PA
411442	865.755	PA
127089	527.069	PA
62622	1161.019	PA
625249	621.874	PA
183862	794.751	PA
143679	693.633	PA
5085	398.418	PA
65249	387.387	PA
153990	1112.963	PA
498886	759.235	PA
39988	609.844	PA
81642	1153.963	PA
39238	896.933	PA
67295	490.159	PA
88765	1037.515	PA
235406	550.302	PA
268100	558.178	PA
558979	190.603	PA
31946	832.307	PA
280566	1558.231	PA
136606	798.31	PA
7716	430.496	PA
149618	772.821	PA
14845	438.055	PA
38686	577.978	PA
45913	889.266	PA
88880	834.294	PA
45200	656.801	PA
24636	393.515	PA
214437	464.91	PA
519445	983.803	PA
91108	362.715	PA
133568	362.499	PA
349497	348.239	PA
320918	906.265	PA
116111	1243.835	PA
43450	984.219	PA
116638	682.605	PA
46682	414.716	PA
169842	617.259	PA
799874	487.195	PA
18267	132.33	PA
297735	377.396	PA
94528	477.525	PA
45969	555.537	PA
1526006	142.707	PA
57369	566.85	PA
17457	1081.539	PA
148289	782.815	PA
39702	331.521	PA
77742	1080.932	PA
6428	452.495	PA
43356	832.143	PA
41981	1136.966	PA
44947	317.777	PA
54984	682.836	PA
41815	898.563	PA
207820	860.907	PA
52822	750.615	PA
365169	1036.074	PA
28276	405.054	PA
434972	910.722	PA
49875	44.75	RI
166158	188.123	RI
82888	313.594	RI
626667	435.656	RI
126979	562.764	RI
25417	510.992	SC
160099	1080.596	SC
10419	412.417	SC
187126	757.436	SC
15987	395.563	SC
22621	557.263	SC
162233	923.396	SC
177843	1229.237	SC
15175	392.483	SC
350209	1357.996	SC
55342	397.178	SC
33140	586.164	SC
46734	805.745	SC
34971	695.649	SC
38892	1133.286	SC
68681	566.805	SC
32062	406.592	SC
136555	575.806	SC
26985	506.7	SC
23956	709.881	SC
136885	803.725	SC
60158	1034.647	SC
451225	794.866	SC
69661	462.926	SC
21090	562.706	SC
269291	1255.002	SC
24777	699.362	SC
61697	740.395	SC
76652	555.122	SC
66537	723.839	SC
19220	411.232	SC
262391	757.729	SC
10233	393.873	SC
33062	494.135	SC
28933	485.274	SC
37508	647.286	SC
74273	673.513	SC
92501	1127.902	SC
119224	512.029	SC
384504	771.711	SC
19875	461.82	SC
284307	819.243	SC
107456	682.085	SC
28961	516.026	SC
34423	937.043	SC
226073	695.808	SC
2710	712.75	SD
17398	1264.814	SD
3431	1190.505	SD
7070	581.662	SD
31965	804.935	SD
36531	1730.951	SD
5255	846.476	SD
1912	487.74	SD
10110	2266.397	SD
1466	770.837	SD
9129	1150.235	SD
3691	967.499	SD
13864	417.235	SD
27227	717.164	SD
4050	2529.649	SD
8216	1559.119	SD
19504	436.919	SD
5710	1091.093	SD
4364	636.613	SD
5301	2445.283	SD
3002	433.668	SD
4071	1151.067	SD
7094	1749.147	SD
2364	1005.96	SD
7356	687.538	SD
4271	1053.529	SD
1937	1826.925	SD
5903	538.07	SD
3431	1440.18	SD
3331	435.375	SD
1255	2677.922	SD
17022	800.733	SD
7343	814.421	SD
1420	866.139	SD
3031	1871.288	SD
2071	532.669	SD
1006	970.893	SD
5148	863.763	SD
11200	575.162	SD
24097	800.311	SD
44828	577.749	SD
3755	1706.674	SD
5618	576.868	SD
2459	1151.536	SD
4656	886.224	SD
25434	3482.849	SD
2048	1310.866	SD
2389	571.931	SD
169468	813.863	SD
6486	520.807	SD
13586	2096.649	SD
100948	2784.262	SD
2982	2889.991	SD
2329	898.666	SD
10149	1135.77	SD
2355	570.476	SD
6415	1509.741	SD
2966	1517.167	SD
1373	1070.286	SD
9612	1390.816	SD
5644	1617.571	SD
8347	617.694	SD
14399	467.129	SD
5438	744.62	SD
22438	532.218	SD
2801	1970.62	SD
75129	344.796	TN
45058	474.787	TN
16489	436.231	TN
12876	406.749	TN
123010	566.547	TN
98963	331.449	TN
40716	498.146	TN
13801	265.696	TN
28522	600.08	TN
57424	347.634	TN
39105	307.056	TN
17131	285.958	TN
32213	441.575	TN
7861	259.343	TN
35662	443.135	TN
52796	434.554	TN
14586	265.739	TN
56053	684.819	TN
626681	525.944	TN
11757	344.883	TN
18723	328.987	TN
49666	491.32	TN
38335	526.528	TN
38413	706.239	TN
17959	498.932	TN
41052	575.735	TN
49683	603.651	TN
29485	611.175	TN
22657	302.459	TN
68831	624.117	TN
13703	361.122	TN
62544	175.804	TN
336463	575.88	TN
6819	223.492	TN
27253	670.381	TN
26026	596.294	TN
56833	499.597	TN
18787	534.061	TN
27769	525.884	TN
32330	593.416	TN
24690	612.628	TN
8426	206.974	TN
18538	556.702	TN
11638	319.525	TN
51407	314.305	TN
18244	302.723	TN
432226	525.866	TN
7832	193.893	TN
27815	507.581	TN
41869	617.989	TN
12161	282.487	TN
33361	570.72	TN
48556	247.37	TN
52266	432.183	TN
26075	563.612	TN
22248	307.239	TN
98294	558.626	TN
28237	512.253	TN
30617	376.156	TN
80956	615.578	TN
11753	216.749	TN
44519	652.559	TN
172331	543.83	TN
6362	130.417	TN
21987	522.493	TN
31807	555.506	TN
22083	434.834	TN
7915	422.872	TN
5077	174.494	TN
16825	442.334	TN
72321	402.564	TN
31809	336.405	TN
54181	394.977	TN
66283	476.461	TN
262604	624.053	TN
22228	533.229	TN
14112	266.044	TN
89889	597.718	TN
927644	785.018	TN
19166	325.373	TN
13324	493.011	TN
156823	429.707	TN
160645	543.217	TN
61081	473.314	TN
7870	116.643	TN
18313	186.493	TN
19109	247.137	TN
5548	274.532	TN
39839	434.035	TN
122979	329.798	TN
17021	735.653	TN
35021	581.785	TN
25841	379.425	TN
183182	583.768	TN
113993	583.196	TN
58458	1078.001	TX
14786	1501.083	TX
86771	864.706	TX
23158	527.991	TX
9054	925.418	TX
1901	913.827	TX
44911	1221.473	TX
28417	656.383	TX
7165	827.481	TX
20485	797.636	TX
74171	895.546	TX
3726	901.067	TX
31861	880.334	TX
310235	1087.837	TX
1714773	1256.086	TX
10497	713.427	TX
641	906.052	TX
18212	1002.543	TX
92565	922.968	TX
313166	1608.587	TX
194851	591.238	TX
9232	6192.252	TX
1637	901.572	TX
7223	943.65	TX
38106	956.954	TX
17187	676.812	TX
42750	1021.262	TX
38066	547.162	TX
21381	1032.676	TX
13544	901.263	TX
406220	1276.457	TX
12401	203.233	TX
6182	924.106	TX
30464	960.322	TX
8062	899.293	TX
35096	871.183	TX
50845	1062.192	TX
7041	713.716	TX
10752	1116.754	TX
3127	775.238	TX
3320	927.991	TX
8895	1281.433	TX
782341	886.104	TX
3057	919.321	TX
20874	973.686	TX
108472	574.878	TX
13974	947.684	TX
4087	993.693	TX
38437	898.44	TX
75388	1056.756	TX
1505	901.615	TX
4375	785.724	TX
3719	2807.348	TX
6059	901.694	TX
2398	3813.013	TX
6703	1505.26	TX
2368139	908.614	TX
13833	902.129	TX
19372	1498.384	TX
5231	277.932	TX
662614	952.977	TX
20097	910.489	TX
2444	905.221	TX
9996	1334.512	TX
3677	933.046	TX
11782	1795.596	TX
18583	931.915	TX
137130	901.779	TX
2002	2119.866	TX
149610	951.748	TX
800647	1014.96	TX
37890	1089.807	TX
17866	773.841	TX
33915	898.884	TX
24554	959.808	TX
3974	901.753	TX
6446	992.523	TX
1336	707.685	TX
585375	885.341	TX
10605	294.768	TX
19816	891.992	TX
17217	1134.347	TX
17526	1502.863	TX
291309	873.808	TX
6461	896.199	TX
24837	1061.681	TX
1226	901.085	TX
7210	859.369	TX
19807	1069.854	TX
22535	929.333	TX
120877	979.177	TX
121730	275.764	TX
26604	801.603	TX
131533	714.815	TX
36273	1004.778	TX
3353	904.097	TX
8517	836.392	TX
5613	920.408	TX
4139	696.87	TX
54635	897.552	TX
4092459	1777.483	TX
65631	915.754	TX
6062	1463.201	TX
5899	910.263	TX
157107	679.923	TX
3807	912.157	TX
78532	948.331	TX
774769	1582.908	TX
35089	985.72	TX
22935	908.564	TX
51182	436.828	TX
35161	792.772	TX
23732	1236.575	TX
35012	904.205	TX
3476	4571.829	TX
86129	882.023	TX
22150	894.952	TX
1599	1051.631	TX
9044	920.126	TX
14075	856.872	TX
35710	969.697	TX
2342	2264.635	TX
252273	1112.649	TX
5300	1136.174	TX
40838	868.34	TX
150934	734.464	TX
20202	937.137	TX
14824	753.548	TX
103350	807.66	TX
33410	663.031	TX
416	1945.797	TX
808	902.918	TX
49625	1107.276	TX
4607	1251.178	TX
286	913.342	TX
3598	1365.123	TX
32061	1090.205	TX
3719	855.477	TX
49793	933.103	TX
13977	1017.715	TX
19677	713.934	TX
6886	1494.235	TX
19263	970.436	TX
16612	634.1	TX
16801	1080.619	TX
75643	1176.337	TX
23384	933.164	TX
3302	932.294	TX
11531	1078.879	TX
19301	965.856	TX
82	676.706	TX
278831	900.7	TX
5915	893.477	TX
8283	1073.43	TX
234906	1060.231	TX
707	1156.785	TX
13664	472.433	TX
10546	420.322	TX
4799	915.69	TX
4012	932.214	TX
36702	1612.51	TX
54258	1291.778	TX
46006	1334.533	TX
2242	902.267	TX
136872	902.05	TX
24757	1021.771	TX
4936	749.768	TX
9403	915.912	TX
19719	938.276	TX
455746	1076.879	TX
21904	909.621	TX
12934	258.701	TX
1210	989.81	TX
64524	981.188	TX
47735	1085.936	TX
14445	939.728	TX
15216	913.948	TX
340223	1165.598	TX
10223	918.141	TX
2052	1501.436	TX
81837	379.53	TX
28111	985.509	TX
23796	821.303	TX
116927	910.094	TX
10269	885.158	TX
15507	4764.825	TX
45413	1109.66	TX
121073	921.99	TX
7818	3855.922	TX
10914	258.828	TX
120725	922.429	TX
3367	1175.993	TX
3309	700.101	TX
12860	1056.736	TX
13783	2642.092	TX
7383	818.243	TX
929	924.192	TX
16622	865.353	TX
78337	148.717	TX
10501	1057.096	TX
53330	938.407	TX
10834	576.65	TX
8865	592.297	TX
26384	627.911	TX
64804	707.945	TX
6131	1138.414	TX
3461	1310.664	TX
